thingId;G;F;D
31573;0.45;0.45;1.0
31574;0.45;0.45;1.0
31575;0.45;0.45;1.0
31576;0.45;0.45;1.0
31577;0.45;0.45;1.0
31578;0.45;0.45;1.0
31579;0.46;0.46;1.0
31580;0.46;0.46;1.0
31581;0.47;0.47;1.0
31582;0.45;0.45;1.0
31583;0.46;0.46;1.0
31584;0.45;0.45;1.0
31585;0.46;0.46;1.0
31586;0.47;0.47;1.0
31587;0.47;0.47;1.0
31538;0.89;0.9;0.99
31539;0.9;0.9;1.0
31540;0.89;0.9;0.99
31541;0.89;0.9;0.99
31542;0.89;0.9;0.99
31543;0.45;0.45;1.0
31544;0.46;0.46;1.0
31545;0.45;0.45;1.0
31546;0.47;0.48;0.99
31547;0.44;0.44;0.99
31548;0.47;0.48;0.99
31549;0.46;0.47;0.99
31550;0.45;0.45;1.0
31551;0.46;0.47;0.99
31552;0.44;0.44;0.99
31553;0.45;0.45;1.0
31554;0.45;0.45;1.0
31555;0.46;0.47;0.99
31556;0.45;0.45;0.99
31557;0.48;0.49;0.99
31558;0.9;0.9;1.0
31559;0.9;0.9;1.0
31560;0.9;0.9;1.0
31561;0.9;0.9;1.0
31562;0.9;0.9;1.0
31563;0.9;0.9;1.0
31564;0.9;0.9;1.0
31565;0.47;0.47;1.0
31566;0.46;0.46;1.0
31567;0.44;0.44;1.0
31568;0.45;0.45;1.0
31569;0.46;0.46;1.0
31570;0.45;0.45;1.0
31571;0.45;0.45;1.0
31572;0.44;0.44;1.0
31573;0.45;0.45;1.0
31574;0.45;0.45;1.0
31575;0.46;0.46;1.0
31576;0.45;0.45;1.0
31577;0.45;0.45;1.0
31578;0.46;0.46;1.0
31579;0.46;0.46;1.0
31580;0.47;0.47;1.0
31581;0.46;0.46;1.0
31582;0.45;0.45;1.0
31583;0.46;0.46;1.0
31584;0.45;0.45;1.0
31585;0.45;0.45;1.0
31586;0.47;0.47;1.0
31587;0.46;0.46;1.0
31538;0.9;0.9;1.0
31539;0.9;0.9;1.0
31540;0.9;0.9;1.0
31541;0.89;0.9;0.99
31542;0.9;0.9;1.0
31543;0.46;0.46;1.0
31544;0.46;0.46;1.0
31545;0.46;0.46;1.0
31546;0.46;0.47;0.99
31547;0.45;0.45;1.0
31548;0.46;0.47;0.99
31549;0.47;0.47;1.0
31550;0.46;0.46;1.0
31551;0.46;0.47;0.99
31552;0.45;0.45;1.0
31553;0.45;0.45;1.0
31554;0.45;0.45;1.0
31555;0.46;0.47;0.99
31556;0.45;0.45;1.0
31557;0.47;0.48;0.99
31558;0.9;0.9;1.0
31559;0.9;0.9;1.0
31560;0.9;0.9;1.0
31561;0.9;0.9;1.0
31562;0.9;0.9;1.0
31563;0.9;0.9;1.0
31564;0.9;0.9;1.0
31565;0.46;0.46;1.0
31566;0.46;0.46;1.0
31567;0.45;0.45;1.0
31568;0.45;0.45;1.0
31569;0.46;0.46;1.0
31570;0.46;0.46;1.0
31571;0.45;0.45;1.0
31572;0.44;0.44;1.0
31573;0.45;0.45;1.0
31574;0.45;0.45;1.0
31575;0.46;0.46;1.0
31576;0.45;0.45;1.0
31577;0.45;0.45;1.0
31578;0.46;0.46;1.0
31579;0.46;0.46;1.0
31580;0.46;0.46;1.0
31581;0.46;0.46;1.0
31582;0.46;0.46;1.0
31583;0.46;0.46;1.0
31584;0.45;0.45;1.0
31585;0.46;0.46;1.0
31586;0.47;0.47;1.0
31587;0.46;0.46;1.0
31538;0.9;0.9;1.0
31539;0.9;0.9;1.0
31540;0.9;0.9;1.0
31541;0.9;0.9;1.0
31542;0.9;0.9;1.0
31543;0.46;0.46;1.0
31544;0.46;0.46;1.0
31545;0.46;0.46;1.0
31546;0.46;0.47;0.99
31547;0.46;0.46;1.0
31548;0.47;0.47;1.0
31549;0.47;0.47;1.0
31550;0.46;0.46;1.0
31551;0.47;0.47;1.0
31552;0.45;0.45;1.0
31553;0.46;0.46;1.0
31554;0.45;0.45;1.0
31555;0.47;0.47;1.0
31556;0.45;0.45;1.0
31557;0.47;0.48;0.99
31558;0.9;0.9;1.0
31559;0.9;0.9;1.0
31560;0.9;0.9;1.0
31561;0.9;0.9;1.0
31562;0.9;0.9;1.0
31563;0.9;0.9;1.0
31564;0.9;0.9;1.0
31565;0.46;0.46;1.0
31566;0.46;0.46;1.0
31567;0.45;0.45;1.0
31568;0.45;0.45;1.0
31569;0.46;0.46;1.0
31570;0.46;0.46;1.0
31571;0.46;0.46;1.0
31572;0.45;0.45;1.0
31573;0.45;0.45;1.0
31574;0.46;0.46;1.0
31575;0.46;0.46;1.0
31576;0.45;0.45;1.0
31577;0.45;0.45;1.0
31578;0.45;0.45;1.0
31579;0.46;0.46;1.0
31580;0.46;0.46;1.0
31581;0.46;0.46;1.0
31582;0.45;0.45;1.0
31583;0.46;0.46;1.0
31584;0.45;0.45;1.0
31585;0.45;0.45;1.0
31586;0.46;0.46;1.0
31587;0.46;0.46;1.0
31588;0.76;0.92;0.83
31589;0.79;0.91;0.86
31590;0.63;0.93;0.67
31591;0.76;0.92;0.83
31592;0.72;0.92;0.78
31593;0.42;0.59;0.71
31594;0.25;0.45;0.55
31595;0.32;0.47;0.67
31596;0.25;0.42;0.6
31597;0.42;0.54;0.78
31598;0.31;0.44;0.7
31599;0.24;0.61;0.4
31600;0.29;0.4;0.73
31601;0.3;0.5;0.6
31602;0.35;0.51;0.7
31603;0.35;0.5;0.71
31604;0.41;0.56;0.73
31605;0.5;0.55;0.9
31606;0.39;0.5;0.78
31607;0.38;0.56;0.67
31608;0.94;0.94;1.0
31609;0.93;0.93;1.0
31610;0.91;0.91;1.0
31611;0.94;0.94;1.0
31612;0.93;0.93;1.0
31613;0.93;0.93;1.0
31614;0.93;0.93;1.0
31615;0.39;0.39;1.0
31616;0.66;0.66;1.0
31617;0.45;0.45;1.0
31618;0.47;0.47;1.0
31619;0.47;0.47;1.0
31620;0.37;0.37;1.0
31621;0.45;0.45;1.0
31622;0.45;0.45;1.0
31623;0.56;0.56;1.0
31624;0.52;0.52;1.0
31625;0.54;0.54;1.0
31626;0.54;0.54;1.0
31627;0.35;0.35;1.0
31628;0.46;0.46;1.0
31629;0.41;0.41;1.0
31630;0.71;0.71;1.0
31631;0.49;0.49;1.0
31632;0.44;0.44;1.0
31633;0.5;0.5;1.0
31634;0.57;0.57;1.0
31635;0.58;0.58;1.0
31636;0.57;0.57;1.0
31637;0.53;0.53;1.0
31588;0.84;0.91;0.92
31589;0.83;0.91;0.91
31590;0.79;0.91;0.87
31591;0.8;0.91;0.88
31592;0.73;0.92;0.79
31593;0.41;0.46;0.9
31594;0.43;0.48;0.9
31595;0.4;0.48;0.84
31596;0.37;0.41;0.91
31597;0.43;0.48;0.89
31598;0.45;0.51;0.9
31599;0.42;0.47;0.89
31600;0.36;0.4;0.92
31601;0.44;0.49;0.9
31602;0.43;0.47;0.91
31603;0.41;0.45;0.9
31604;0.46;0.51;0.9
31605;0.47;0.5;0.93
31606;0.45;0.52;0.87
31607;0.51;0.58;0.88
31608;0.91;0.91;1.0
31609;0.91;0.91;1.0
31610;0.91;0.91;1.0
31611;0.91;0.91;1.0
31612;0.91;0.91;1.0
31613;0.92;0.92;1.0
31614;0.91;0.91;1.0
31615;0.46;0.46;1.0
31616;0.43;0.43;1.0
31617;0.49;0.49;0.99
31618;0.44;0.44;1.0
31619;0.44;0.44;1.0
31620;0.4;0.4;1.0
31621;0.44;0.44;1.0
31622;0.48;0.48;1.0
31623;0.52;0.52;1.0
31624;0.52;0.52;1.0
31625;0.51;0.51;1.0
31626;0.46;0.46;1.0
31627;0.47;0.47;1.0
31628;0.47;0.47;1.0
31629;0.44;0.44;1.0
31630;0.44;0.44;1.0
31631;0.48;0.48;1.0
31632;0.48;0.48;1.0
31633;0.47;0.47;1.0
31634;0.45;0.45;1.0
31635;0.46;0.46;1.0
31636;0.48;0.48;1.0
31637;0.48;0.48;1.0
31588;0.87;0.9;0.96
31589;0.86;0.91;0.95
31590;0.85;0.91;0.94
31591;0.84;0.91;0.93
31592;0.84;0.91;0.93
31593;0.44;0.45;0.97
31594;0.47;0.49;0.96
31595;0.44;0.48;0.93
31596;0.42;0.44;0.96
31597;0.44;0.47;0.94
31598;0.44;0.46;0.96
31599;0.45;0.48;0.94
31600;0.43;0.45;0.96
31601;0.43;0.45;0.96
31602;0.44;0.46;0.96
31603;0.44;0.46;0.95
31604;0.44;0.45;0.97
31605;0.46;0.48;0.96
31606;0.44;0.46;0.95
31607;0.43;0.45;0.96
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.91;0.91;1.0
31611;0.9;0.9;1.0
31612;0.91;0.91;1.0
31613;0.91;0.91;1.0
31614;0.91;0.91;1.0
31615;0.44;0.44;1.0
31616;0.44;0.44;1.0
31617;0.48;0.49;0.99
31618;0.42;0.42;1.0
31619;0.42;0.42;1.0
31620;0.45;0.45;1.0
31621;0.45;0.45;1.0
31622;0.47;0.47;1.0
31623;0.52;0.52;1.0
31624;0.5;0.5;1.0
31625;0.47;0.47;1.0
31626;0.47;0.47;1.0
31627;0.51;0.51;1.0
31628;0.46;0.46;1.0
31629;0.44;0.44;1.0
31630;0.44;0.44;1.0
31631;0.44;0.44;1.0
31632;0.47;0.47;1.0
31633;0.47;0.47;1.0
31634;0.46;0.46;1.0
31635;0.45;0.45;1.0
31636;0.48;0.48;1.0
31637;0.5;0.5;1.0
31588;0.88;0.9;0.98
31589;0.88;0.9;0.97
31590;0.87;0.9;0.96
31591;0.88;0.9;0.97
31592;0.88;0.9;0.97
31593;0.46;0.47;0.99
31594;0.47;0.48;0.98
31595;0.44;0.46;0.96
31596;0.45;0.46;0.97
31597;0.44;0.46;0.96
31598;0.45;0.46;0.97
31599;0.47;0.49;0.97
31600;0.42;0.44;0.97
31601;0.44;0.45;0.98
31602;0.45;0.46;0.97
31603;0.46;0.47;0.97
31604;0.45;0.46;0.98
31605;0.44;0.45;0.98
31606;0.47;0.48;0.97
31607;0.43;0.43;0.98
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.45;0.45;1.0
31616;0.44;0.44;1.0
31617;0.47;0.47;0.99
31618;0.44;0.44;1.0
31619;0.43;0.43;1.0
31620;0.44;0.44;1.0
31621;0.44;0.44;1.0
31622;0.45;0.45;1.0
31623;0.49;0.49;1.0
31624;0.48;0.48;1.0
31625;0.46;0.46;1.0
31626;0.5;0.5;1.0
31627;0.48;0.48;1.0
31628;0.47;0.47;1.0
31629;0.44;0.44;1.0
31630;0.44;0.44;1.0
31631;0.45;0.45;1.0
31632;0.45;0.45;1.0
31633;0.45;0.45;1.0
31634;0.47;0.47;1.0
31635;0.43;0.43;1.0
31636;0.48;0.48;1.0
31637;0.5;0.5;1.0
31588;0.88;0.9;0.98
31589;0.88;0.9;0.98
31590;0.88;0.9;0.98
31591;0.88;0.9;0.98
31592;0.89;0.9;0.99
31593;0.46;0.46;0.99
31594;0.46;0.47;0.98
31595;0.45;0.46;0.98
31596;0.44;0.45;0.98
31597;0.45;0.46;0.97
31598;0.45;0.46;0.98
31599;0.47;0.48;0.98
31600;0.43;0.44;0.98
31601;0.45;0.45;0.99
31602;0.44;0.45;0.98
31603;0.45;0.46;0.98
31604;0.45;0.45;0.99
31605;0.44;0.44;0.99
31606;0.46;0.47;0.98
31607;0.45;0.45;0.99
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.45;0.45;1.0
31616;0.44;0.44;1.0
31617;0.46;0.46;0.99
31618;0.46;0.46;1.0
31619;0.44;0.44;1.0
31620;0.45;0.45;1.0
31621;0.43;0.43;1.0
31622;0.44;0.44;1.0
31623;0.48;0.48;1.0
31624;0.46;0.46;1.0
31625;0.47;0.47;1.0
31626;0.48;0.48;1.0
31627;0.46;0.46;1.0
31628;0.46;0.46;1.0
31629;0.45;0.45;1.0
31630;0.43;0.43;1.0
31631;0.45;0.45;1.0
31632;0.46;0.46;1.0
31633;0.45;0.45;1.0
31634;0.46;0.46;1.0
31635;0.43;0.43;1.0
31636;0.48;0.48;1.0
31637;0.48;0.48;1.0
31588;0.89;0.9;0.99
31589;0.89;0.9;0.99
31590;0.88;0.9;0.98
31591;0.89;0.9;0.99
31592;0.89;0.9;0.99
31593;0.46;0.46;0.99
31594;0.46;0.47;0.99
31595;0.44;0.44;0.99
31596;0.44;0.44;0.99
31597;0.44;0.45;0.98
31598;0.46;0.47;0.99
31599;0.46;0.46;0.99
31600;0.45;0.45;0.99
31601;0.46;0.46;0.99
31602;0.46;0.46;0.99
31603;0.46;0.46;0.99
31604;0.44;0.44;0.99
31605;0.44;0.44;0.99
31606;0.46;0.46;0.99
31607;0.46;0.47;0.99
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.43;0.43;1.0
31616;0.45;0.45;1.0
31617;0.45;0.45;0.99
31618;0.47;0.47;1.0
31619;0.45;0.45;1.0
31620;0.44;0.44;1.0
31621;0.43;0.43;1.0
31622;0.46;0.46;1.0
31623;0.48;0.48;1.0
31624;0.46;0.46;1.0
31625;0.46;0.46;1.0
31626;0.46;0.46;1.0
31627;0.46;0.46;1.0
31628;0.46;0.46;1.0
31629;0.46;0.46;1.0
31630;0.44;0.44;1.0
31631;0.44;0.44;1.0
31632;0.45;0.45;1.0
31633;0.45;0.45;1.0
31634;0.47;0.47;1.0
31635;0.45;0.45;1.0
31636;0.47;0.47;1.0
31637;0.48;0.48;1.0
31588;0.89;0.9;0.99
31589;0.89;0.9;0.99
31590;0.89;0.9;0.99
31591;0.89;0.9;0.99
31592;0.89;0.9;0.99
31593;0.48;0.48;1.0
31594;0.46;0.46;0.99
31595;0.45;0.45;0.99
31596;0.45;0.45;0.99
31597;0.46;0.46;0.99
31598;0.46;0.47;0.99
31599;0.46;0.47;0.99
31600;0.45;0.45;0.99
31601;0.45;0.45;1.0
31602;0.46;0.46;0.99
31603;0.45;0.45;0.99
31604;0.44;0.44;1.0
31605;0.44;0.44;0.99
31606;0.46;0.46;0.99
31607;0.46;0.47;0.99
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.44;0.44;1.0
31616;0.45;0.45;1.0
31617;0.45;0.45;1.0
31618;0.45;0.45;1.0
31619;0.44;0.44;1.0
31620;0.45;0.45;1.0
31621;0.45;0.45;1.0
31622;0.46;0.46;1.0
31623;0.46;0.46;1.0
31624;0.45;0.45;1.0
31625;0.47;0.47;1.0
31626;0.47;0.47;1.0
31627;0.47;0.47;1.0
31628;0.44;0.44;1.0
31629;0.46;0.46;1.0
31630;0.44;0.44;1.0
31631;0.45;0.45;1.0
31632;0.45;0.45;1.0
31633;0.45;0.45;1.0
31634;0.47;0.47;1.0
31635;0.45;0.45;1.0
31636;0.47;0.47;1.0
31637;0.47;0.47;1.0
31588;0.89;0.9;0.99
31589;0.89;0.9;0.99
31590;0.89;0.9;0.99
31591;0.9;0.9;1.0
31592;0.9;0.9;1.0
31593;0.47;0.47;1.0
31594;0.46;0.47;0.99
31595;0.45;0.45;0.99
31596;0.45;0.45;0.99
31597;0.46;0.47;0.99
31598;0.46;0.46;0.99
31599;0.46;0.46;0.99
31600;0.46;0.46;0.99
31601;0.46;0.46;1.0
31602;0.46;0.46;0.99
31603;0.46;0.47;0.99
31604;0.45;0.45;1.0
31605;0.44;0.44;1.0
31606;0.46;0.46;0.99
31607;0.47;0.47;1.0
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.44;0.44;1.0
31616;0.46;0.46;1.0
31617;0.45;0.45;1.0
31618;0.46;0.46;1.0
31619;0.46;0.46;1.0
31620;0.44;0.44;1.0
31621;0.46;0.46;1.0
31622;0.46;0.46;1.0
31623;0.47;0.47;1.0
31624;0.45;0.45;1.0
31625;0.47;0.47;1.0
31626;0.46;0.46;1.0
31627;0.46;0.46;1.0
31628;0.45;0.45;1.0
31629;0.46;0.46;1.0
31630;0.45;0.45;1.0
31631;0.46;0.46;1.0
31632;0.46;0.46;1.0
31633;0.47;0.47;1.0
31634;0.47;0.47;1.0
31635;0.46;0.46;1.0
31636;0.47;0.47;1.0
31637;0.46;0.46;1.0
31588;0.9;0.9;1.0
31589;0.9;0.9;1.0
31590;0.89;0.9;0.99
31591;0.9;0.9;1.0
31592;0.9;0.9;1.0
31593;0.47;0.47;1.0
31594;0.46;0.47;0.99
31595;0.44;0.44;0.99
31596;0.45;0.45;1.0
31597;0.46;0.46;0.99
31598;0.46;0.46;1.0
31599;0.46;0.46;1.0
31600;0.45;0.45;0.99
31601;0.46;0.46;1.0
31602;0.46;0.46;1.0
31603;0.46;0.47;0.99
31604;0.45;0.45;1.0
31605;0.44;0.44;1.0
31606;0.46;0.46;1.0
31607;0.48;0.48;1.0
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.45;0.45;1.0
31616;0.45;0.45;1.0
31617;0.46;0.46;1.0
31618;0.46;0.46;1.0
31619;0.46;0.46;1.0
31620;0.45;0.45;1.0
31621;0.46;0.46;1.0
31622;0.45;0.45;1.0
31623;0.47;0.47;1.0
31624;0.46;0.46;1.0
31625;0.47;0.47;1.0
31626;0.46;0.46;1.0
31627;0.46;0.46;1.0
31628;0.46;0.46;1.0
31629;0.46;0.46;1.0
31630;0.46;0.46;1.0
31631;0.46;0.46;1.0
31632;0.46;0.46;1.0
31633;0.46;0.46;1.0
31634;0.47;0.47;1.0
31635;0.46;0.46;1.0
31636;0.47;0.47;1.0
31637;0.46;0.46;1.0
31588;0.9;0.9;1.0
31589;0.9;0.9;1.0
31590;0.89;0.9;0.99
31591;0.9;0.9;1.0
31592;0.9;0.9;1.0
31593;0.46;0.46;1.0
31594;0.47;0.47;1.0
31595;0.45;0.45;1.0
31596;0.46;0.46;1.0
31597;0.46;0.46;1.0
31598;0.46;0.46;1.0
31599;0.46;0.46;1.0
31600;0.46;0.46;1.0
31601;0.46;0.46;1.0
31602;0.46;0.46;1.0
31603;0.46;0.46;1.0
31604;0.46;0.46;1.0
31605;0.45;0.45;1.0
31606;0.46;0.46;1.0
31607;0.47;0.47;1.0
31608;0.9;0.9;1.0
31609;0.9;0.9;1.0
31610;0.9;0.9;1.0
31611;0.9;0.9;1.0
31612;0.9;0.9;1.0
31613;0.9;0.9;1.0
31614;0.9;0.9;1.0
31615;0.45;0.45;1.0
31616;0.46;0.46;1.0
31617;0.47;0.47;1.0
31618;0.46;0.46;1.0
31619;0.46;0.46;1.0
31620;0.45;0.45;1.0
31621;0.46;0.46;1.0
31622;0.45;0.45;1.0
31623;0.47;0.47;1.0
31624;0.46;0.46;1.0
31625;0.47;0.47;1.0
31626;0.46;0.46;1.0
31627;0.46;0.46;1.0
31628;0.46;0.46;1.0
31629;0.46;0.46;1.0
31630;0.46;0.46;1.0
31631;0.46;0.46;1.0
31632;0.45;0.45;1.0
31633;0.46;0.46;1.0
31634;0.46;0.46;1.0
31635;0.46;0.46;1.0
31636;0.47;0.47;1.0
31637;0.46;0.46;1.0
31638;0.32;0.97;0.33
31639;0.63;0.93;0.67
31640;0.68;0.93;0.73
31641;0.64;0.93;0.69
31642;0.63;0.93;0.67
31643;0.13;0.35;0.37
31644;0.12;0.62;0.2
31645;0.29;0.46;0.62
31646;0.37;0.53;0.7
31647;0.36;0.48;0.75
31648;0.39;0.52;0.75
31649;0.38;0.54;0.7
31650;0.34;0.41;0.83
31651;0.3;0.37;0.82
31652;0.29;0.43;0.67
31653;0.36;0.48;0.75
31654;0.27;0.38;0.7
31655;0.41;0.53;0.79
31656;0.48;0.61;0.79
31657;0.39;0.55;0.7
31658;0.93;0.93;1.0
31659;0.93;0.93;1.0
31660;0.95;0.95;1.0
31661;0.93;0.93;1.0
31662;0.93;0.93;1.0
31663;0.91;0.91;1.0
31664;0.93;0.93;1.0
31665;0.4;0.4;1.0
31666;0.45;0.45;1.0
31667;0.57;0.57;1.0
31668;0.6;0.61;0.99
31669;0.51;0.51;1.0
31670;0.43;0.43;1.0
31671;0.37;0.37;0.99
31672;0.41;0.41;1.0
31673;0.5;0.5;1.0
31674;0.67;0.67;1.0
31675;0.44;0.44;1.0
31676;0.45;0.45;1.0
31677;0.47;0.47;1.0
31678;0.46;0.46;1.0
31679;0.47;0.47;1.0
31680;0.4;0.4;1.0
31681;0.48;0.48;1.0
31682;0.5;0.5;0.99
31683;0.46;0.46;1.0
31684;0.33;0.33;1.0
31685;0.56;0.56;1.0
31686;0.51;0.51;1.0
31687;0.34;0.34;1.0
31638;0.82;0.91;0.9
31639;0.86;0.91;0.95
31640;0.84;0.91;0.92
31641;0.83;0.91;0.91
31642;0.79;0.91;0.86
31643;0.28;0.35;0.8
31644;0.12;0.62;0.2
31645;0.41;0.52;0.8
31646;0.42;0.46;0.92
31647;0.41;0.44;0.94
31648;0.42;0.47;0.9
31649;0.43;0.49;0.89
31650;0.43;0.45;0.96
31651;0.36;0.4;0.91
31652;0.33;0.36;0.93
31653;0.4;0.48;0.84
31654;0.43;0.49;0.88
31655;0.46;0.5;0.92
31656;0.51;0.56;0.92
31657;0.46;0.49;0.93
31658;0.91;0.91;1.0
31659;0.91;0.91;1.0
31660;0.93;0.93;1.0
31661;0.91;0.91;1.0
31662;0.91;0.91;1.0
31663;0.91;0.91;1.0
31664;0.92;0.92;1.0
31665;0.42;0.42;1.0
31666;0.46;0.46;1.0
31667;0.5;0.5;1.0
31668;0.44;0.44;1.0
31669;0.47;0.47;1.0
31670;0.5;0.5;1.0
31671;0.42;0.42;1.0
31672;0.45;0.45;1.0
31673;0.49;0.49;1.0
31674;0.45;0.45;1.0
31675;0.45;0.45;1.0
31676;0.46;0.46;1.0
31677;0.42;0.42;1.0
31678;0.47;0.47;1.0
31679;0.47;0.47;1.0
31680;0.38;0.38;1.0
31681;0.45;0.45;1.0
31682;0.47;0.47;1.0
31683;0.4;0.4;1.0
31684;0.45;0.45;1.0
31685;0.52;0.52;1.0
31686;0.47;0.47;1.0
31687;0.46;0.46;1.0
31638;0.88;0.9;0.97
31639;0.88;0.9;0.98
31640;0.88;0.9;0.97
31641;0.87;0.9;0.96
31642;0.85;0.91;0.94
31643;0.42;0.45;0.94
31644;0.44;0.53;0.82
31645;0.48;0.5;0.95
31646;0.44;0.46;0.96
31647;0.44;0.45;0.97
31648;0.44;0.47;0.94
31649;0.45;0.47;0.94
31650;0.43;0.44;0.98
31651;0.44;0.45;0.96
31652;0.4;0.41;0.98
31653;0.41;0.45;0.92
31654;0.43;0.45;0.96
31655;0.45;0.47;0.96
31656;0.47;0.49;0.97
31657;0.44;0.46;0.96
31658;0.91;0.91;1.0
31659;0.9;0.9;1.0
31660;0.91;0.91;1.0
31661;0.91;0.91;1.0
31662;0.9;0.9;1.0
31663;0.9;0.9;1.0
31664;0.91;0.91;1.0
31665;0.42;0.42;1.0
31666;0.47;0.47;1.0
31667;0.5;0.5;1.0
31668;0.45;0.45;1.0
31669;0.47;0.47;1.0
31670;0.48;0.48;1.0
31671;0.44;0.44;1.0
31672;0.46;0.46;1.0
31673;0.47;0.47;1.0
31674;0.43;0.43;1.0
31675;0.49;0.49;1.0
31676;0.43;0.43;1.0
31677;0.46;0.46;1.0
31678;0.46;0.46;1.0
31679;0.44;0.44;1.0
31680;0.4;0.4;1.0
31681;0.46;0.46;1.0
31682;0.47;0.47;1.0
31683;0.45;0.45;1.0
31684;0.43;0.43;1.0
31685;0.48;0.48;1.0
31686;0.47;0.47;1.0
31687;0.48;0.48;1.0
31638;0.88;0.9;0.98
31639;0.88;0.9;0.98
31640;0.88;0.9;0.98
31641;0.88;0.9;0.97
31642;0.87;0.9;0.96
31643;0.43;0.44;0.97
31644;0.45;0.47;0.95
31645;0.45;0.46;0.98
31646;0.45;0.46;0.98
31647;0.45;0.45;0.99
31648;0.46;0.48;0.96
31649;0.45;0.46;0.97
31650;0.46;0.47;0.98
31651;0.45;0.46;0.98
31652;0.44;0.44;0.99
31653;0.46;0.47;0.97
31654;0.45;0.46;0.97
31655;0.46;0.47;0.97
31656;0.47;0.48;0.98
31657;0.44;0.45;0.97
31658;0.9;0.9;1.0
31659;0.9;0.9;1.0
31660;0.9;0.9;1.0
31661;0.9;0.9;1.0
31662;0.9;0.9;1.0
31663;0.9;0.9;1.0
31664;0.9;0.9;1.0
31665;0.44;0.44;1.0
31666;0.44;0.44;1.0
31667;0.48;0.48;1.0
31668;0.48;0.48;1.0
31669;0.46;0.46;1.0
31670;0.49;0.49;1.0
31671;0.46;0.46;1.0
31672;0.45;0.45;1.0
31673;0.45;0.45;1.0
31674;0.46;0.46;1.0
31675;0.46;0.46;1.0
31676;0.44;0.44;1.0
31677;0.44;0.44;1.0
31678;0.45;0.45;1.0
31679;0.46;0.46;1.0
31680;0.42;0.42;1.0
31681;0.48;0.48;1.0
31682;0.47;0.47;1.0
31683;0.44;0.44;1.0
31684;0.44;0.44;1.0
31685;0.49;0.49;1.0
31686;0.48;0.48;1.0
31687;0.48;0.48;1.0
31638;0.89;0.9;0.99
31639;0.89;0.9;0.99
31640;0.89;0.9;0.99
31641;0.88;0.9;0.98
31642;0.88;0.9;0.97
31643;0.43;0.44;0.98
31644;0.46;0.47;0.98
31645;0.45;0.45;0.99
31646;0.45;0.46;0.98
31647;0.45;0.45;0.99
31648;0.47;0.48;0.97
31649;0.44;0.45;0.98
31650;0.46;0.47;0.99
31651;0.46;0.46;0.99
31652;0.46;0.46;0.99
31653;0.46;0.47;0.98
31654;0.46;0.46;0.99
31655;0.48;0.49;0.98
31656;0.48;0.49;0.99
31657;0.45;0.46;0.98
31658;0.9;0.9;1.0
31659;0.9;0.9;1.0
31660;0.9;0.9;1.0
31661;0.9;0.9;1.0
31662;0.9;0.9;1.0
31663;0.9;0.9;1.0
31664;0.9;0.9;1.0
31665;0.44;0.44;1.0
31666;0.43;0.43;1.0
31667;0.49;0.49;1.0
31668;0.47;0.47;1.0
31669;0.46;0.46;1.0
31670;0.47;0.47;1.0
31671;0.45;0.45;1.0
31672;0.45;0.45;1.0
31673;0.45;0.45;1.0
31674;0.47;0.47;1.0
31675;0.46;0.46;1.0
31676;0.45;0.45;1.0
31677;0.45;0.45;1.0
31678;0.44;0.44;1.0
31679;0.46;0.46;1.0
31680;0.44;0.44;1.0
31681;0.47;0.47;1.0
31682;0.48;0.48;1.0
31683;0.44;0.44;1.0
31684;0.45;0.45;1.0
31685;0.48;0.48;1.0
31686;0.46;0.46;1.0
31687;0.48;0.48;1.0
31638;0.89;0.9;0.99
31639;0.89;0.9;0.99
31640;0.89;0.9;0.99
31641;0.89;0.9;0.99
31642;0.88;0.9;0.98
31643;0.45;0.45;0.99
31644;0.46;0.46;0.99
31645;0.46;0.46;0.99
31646;0.46;0.47;0.99
31647;0.44;0.44;0.99
31648;0.46;0.47;0.98
31649;0.45;0.45;0.99
31650;0.46;0.47;0.99
31651;0.46;0.46;0.99
31652;0.45;0.45;0.99
31653;0.46;0.46;0.99
31654;0.46;0.46;0.99
